cod_mdr,dsc_situacao_contrato_mdr,dsc_situacao_objeto_mdr,programa,acao,uf_SIGLA_UF,mun_MUNNOMEX,Código IBGE,empreendimento,cluster_empreendimento,situacao_obra,situacao_obra_base_validacao,situacao_contrato,prc_fisico,dte_inicio_obra,dte_fim_obra,pop_beneficiada,vlr_investimento,Populacao,mun_ALTITUDE,mun_AREA,dte_antes_60,dte_depois_60,dte_antes_180,dte_depois_180,dte_antes_365,dte_depois_365,cont_antes_60,cont_depois_60,cont_antes_180,cont_depois_180,cont_antes_365,cont_depois_365,razao_antes_depois_60,diferenca_antes_depois_60,razao_antes_depois_180,diferenca_antes_depois_180,razao_antes_depois_365,diferenca_antes_depois_365,tot_veic
2-1053946,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,PR,TERRA ROXA,4127403.0,PAVIMENTAÇÃO DE VIAS URBANAS NO MUNICÍPIO DE TERRA ROXA/PR.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-08-04,2020-09-01,277,227371.93,17522.0,410.0,800786.0,2020-06-05,2020-10-31,2020-02-06,2021-02-28,2019-08-05,2021-09-01,2.0,0.0,3.0,1.0,3.0,2.0,inf,2.0,3.0,2.0,1.5,1.0,13514.0
2-1053947,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,SP,TAQUARITINGA,3553708.0,"RESTAURAÇÃO E ADAPTAÇÃO DE ESPAÇO URBANO, NO MUNICÍPIO DE TAQUARITINGA/SP.",PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2021-11-09,2021-12-01,395,321500.0,57364.0,565.0,594224.0,2021-09-10,2022-01-30,2021-05-13,2022-05-30,2020-11-09,2022-12-01,1.0,2.0,8.0,2.0,16.0,7.0,0.5,-1.0,4.0,6.0,2.2857142857142856,9.0,41581.0
2-1053948,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,SC,IRANI,4207809.0,"PAVIMENTAÇÃO DE VIAS URBANAS, CONFORME PROJETOS DE ENGENHARIA.",PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2021-09-04,2021-12-01,277,376210.82,10498.0,1047.0,321559.0,2021-07-06,2022-01-30,2021-03-08,2022-05-30,2020-09-04,2022-12-01,1.0,1.0,3.0,3.0,5.0,9.0,1.0,0.0,1.0,0.0,0.5555555555555556,-4.0,7271.0
2-1053951,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,PR,IRATI,4110706.0,RECAPE E PAVIMENTAÇÃO DE VIAS URBANAS (VITÓRIO DE MONTE CASTELO E LUIZA SIMIONATO STROPARO),PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-02-21,2020-02-01,455,426842.28,61088.0,820.0,999515.0,2019-12-23,2020-04-01,2019-08-25,2020-07-30,2019-02-21,2021-01-31,1.0,0.0,3.0,2.0,7.0,6.0,inf,1.0,1.5,1.0,1.1666666666666667,1.0,41061.0
2-1053952,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,RN,PARELHAS,2408904.0,PAVIMENTAÇÃO EM PARALELEPÍPEDOS  COM DRENAGEM SUPERFICIAL DE  RUAS LOCALIZADAS NOS BAIRROS MARIA TERCEIRA E CRUZ DO MONTE - ZONA URBANA DO  MUNICÍPIO DE  PARELHAS.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2022-04-21,2022-08-01,277,225000.0,21545.0,266.0,513052.0,2022-02-20,2022-09-30,2021-10-23,2023-01-28,2021-04-21,2023-08-01,6.0,8.0,17.0,28.0,38.0,42.0,0.75,-2.0,0.6071428571428571,-11.0,0.9047619047619048,-4.0,10178.0
2-1053953,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,BA,SERROLANDIA,2930600.0,PAVIMENTAÇÃO DE LOGRADOUROS PÚBLICOS NA SEDE DO MUNICÍPIO,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-08-21,2021-01-01,336,300000.0,13446.0,478.0,373762.0,2020-06-22,2021-03-02,2020-02-23,2021-06-30,2019-08-22,2022-01-01,4.0,4.0,22.0,16.0,51.0,38.0,1.0,0.0,1.375,6.0,1.3421052631578947,13.0,3488.0
2-1053954,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,BA,JAGUARIPE,2917805.0,PAVIMENTAÇÃO COM DRENAGEM SUPERFICIAL DE RUAS DO DISTRITO DO PIRAJUIA NO MUNICÍPIO DE JAGUARIPE/BA.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-12-01,2021-03-01,277,230857.14,18981.0,11.0,891345.0,2020-10-02,2021-04-30,2020-06-04,2021-08-28,2019-12-02,2022-03-01,0.0,1.0,0.0,5.0,0.0,10.0,0.0,-1.0,0.0,-5.0,0.0,-10.0,2105.0
2-1053955,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,BA,POJUCA,2925204.0,PAVIMENTAÇÃO EM PARALELEPÍPEDOS DE VIAS PÚBLICAS DO MUNICÍPIO DE POJUCA-BA.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-07-28,2020-11-01,455,379987.77,39972.0,60.0,318205.0,2020-05-29,2020-12-31,2020-01-30,2021-04-30,2019-07-29,2021-11-01,0.0,3.0,5.0,17.0,20.0,44.0,0.0,-3.0,0.2941176470588235,-12.0,0.4545454545454545,-24.0,11344.0
2-1053956,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,BA,JAGUARIPE,2917805.0,PAVIMENTAÇÃO COM DRENAGEM SUPERFICIAL DE RUAS DO POVOADO DA ILHA D´AJUDA NO MUNICÍPIO DE JAGUARIPE/BA.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-10-07,2021-02-01,455,379680.93,18981.0,11.0,891345.0,2020-08-08,2021-04-02,2020-04-10,2021-07-31,2019-10-08,2022-02-01,0.0,0.0,0.0,1.0,0.0,9.0,,0.0,0.0,-1.0,0.0,-9.0,2105.0
2-1053957,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,MG,POTE,3152402.0,PAVIMENTAÇÃO DE VIAS PÚBLICAS,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2021-06-01,2021-10-01,734,607442.45,16616.0,594.0,632692.0,2021-04-02,2021-11-30,2020-12-03,2022-03-30,2020-06-01,2022-10-01,5.0,2.0,13.0,8.0,21.0,18.0,2.5,3.0,1.625,5.0,1.1666666666666667,3.0,4800.0
2-1053958,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,RN,PARELHAS,2408904.0,PAVIMENTAÇÃO EM PARALELEPÍPEDOS  COM DRENAGEM SUPERFICIAL DE  RUA LOCALIZADA NO BAIRRO IVAN BEZERRA - ZONA URBANA DO  MUNICÍPIO DE  PARELHAS.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-07-03,2020-12-01,277,225000.0,21545.0,266.0,513052.0,2020-05-04,2021-01-30,2020-01-05,2021-05-30,2019-07-04,2021-12-01,7.0,5.0,20.0,14.0,36.0,32.0,1.4,2.0,1.4285714285714286,6.0,1.125,4.0,10178.0
2-1053959,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,RN,PARELHAS,2408904.0,PAVIMENTAÇÃO EM PARALELEPÍPEDOS  COM DRENAGEM SUPERFICIAL DE  RUAS LOCALIZADAS NOS BAIRROS JOSÉ CLOVIS DE MEDEIROS E DINARTE MARIZ NA ZONA URBANA DO MUNICÍPIO DE  PARELHAS.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2022-07-15,2022-08-01,277,247896.11,21545.0,266.0,513052.0,2022-05-16,2022-09-30,2022-01-16,2023-01-28,2021-07-15,2023-08-01,6.0,8.0,20.0,28.0,40.0,42.0,0.75,-2.0,0.7142857142857143,-8.0,0.9523809523809524,-2.0,10178.0
2-1053961,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,SC,SANTO AMARO DA IMPERATRIZ,4215703.0,PAVIMENTAÇÃO DE RUAS,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-09-05,2021-03-01,277,237918.1,23579.0,18.0,310735.0,2020-07-07,2021-04-30,2020-03-09,2021-08-28,2019-09-06,2022-03-01,10.0,13.0,19.0,31.0,36.0,66.0,0.7692307692307693,-3.0,0.6129032258064516,-12.0,0.5454545454545454,-30.0,20598.0
2-1053962,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,BA,TEOFILANDIA,2931509.0,PAVIMENTAÇÃO DE DIVERSAS RUAS DO MUNICÍPIO DE TEOFILANDIA,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-08-01,2020-11-01,691,560000.0,22555.0,430.0,317982.0,2020-06-02,2020-12-31,2020-02-03,2021-04-30,2019-08-02,2021-11-01,4.0,8.0,10.0,14.0,25.0,32.0,0.5,-4.0,0.7142857142857143,-4.0,0.78125,-7.0,5666.0
2-1053963,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,BA,URUCUCA,2932705.0,PAVIMENTAÇÃO DE DIVERSAS RUAS DO MUNICÍPIO DE URUÇUCA,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-09-09,2022-07-01,573,462952.38,20413.0,102.0,337705.0,2020-07-11,2022-08-30,2020-03-13,2022-12-28,2019-09-10,2023-07-01,2.0,0.0,11.0,7.0,12.0,8.0,inf,2.0,1.5714285714285714,4.0,1.5,4.0,4186.0
2-1053964,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,MG,ITAIPE,3132305.0,OBRAS DE PAVIMENTAÇÃO EM VIAS PÚBLICAS NA SEDE NO MUNICÍPIO DE ITAIPÉ/MG.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-06-26,2020-09-01,277,223080.24,12836.0,847.0,480931.0,2020-04-27,2020-10-31,2019-12-29,2021-02-28,2019-06-27,2021-09-01,2.0,3.0,3.0,12.0,11.0,30.0,0.6666666666666666,-1.0,0.25,-9.0,0.3666666666666666,-19.0,3585.0
2-1053965,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,RN,MACAIBA,2407104.0,PAVIMENTAÇÃO EM ASFALTO (CBUQ)EM DIVERSAS RUAS NO MUNICÍPIO DE MACAÍBA/RN.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-11-08,2021-08-01,573,553113.55,81821.0,11.0,512487.0,2020-09-09,2021-09-30,2020-05-12,2022-01-28,2019-11-09,2022-08-01,19.0,18.0,50.0,52.0,111.0,83.0,1.0555555555555556,1.0,0.9615384615384616,-2.0,1.3373493975903614,28.0,25369.0
2-1053966,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,MG,ITANHOMI,3133204.0,PAVIMENTAÇÃO DE RUAS EM VIAS URBANAS NO MUNICÍPIO DE ITANHOMI.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2019-11-09,2020-08-01,336,270746.94,12244.0,252.0,488229.0,2019-09-10,2020-09-30,2019-05-13,2021-01-28,2018-11-09,2021-08-01,4.0,0.0,14.0,3.0,19.0,12.0,inf,4.0,4.666666666666667,11.0,1.5833333333333333,7.0,5751.0
2-1053967,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,BA,MUTUIPE,2922409.0,"PAVIMENTAÇÃO EM PARALELEPÍPEDO, MEIO FIO ECONÔMICO E CALCADAS EM VIAS URBANAS NA SEDE DO MUNICÍPIO DE MUTUÍPE - BAHIA.",PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-10-06,2021-12-01,455,370000.0,22282.0,271.0,273320.0,2020-08-07,2022-01-30,2020-04-09,2022-05-30,2019-10-07,2022-12-01,1.0,0.0,3.0,2.0,8.0,12.0,inf,1.0,1.5,1.0,0.6666666666666666,-4.0,8958.0
2-1053968,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,SP,IACANGA,3519105.0,RECAPEAMENTO ASFÁLTICO EM DIVERSAS RUAS DO MUNICÍPIO.,RECAPEAMENTO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-04-01,2020-08-01,277,223591.66,11858.0,422.0,548029.0,2020-02-01,2020-09-30,2019-10-04,2021-01-28,2019-04-02,2021-08-01,1.0,5.0,6.0,18.0,13.0,31.0,0.2,-4.0,0.3333333333333333,-12.0,0.4193548387096774,-18.0,7305.0
2-1053970,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,MG,SABINOPOLIS,3156809.0,PAVIMENTAÇÃO E INFRAESTRUTURA EM RUAS DO MUNICÍPIO,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2021-04-15,2021-09-01,277,223080.22,15416.0,707.0,919397.0,2021-02-14,2021-10-31,2020-10-17,2022-02-28,2020-04-15,2022-09-01,2.0,2.0,10.0,5.0,18.0,10.0,1.0,0.0,2.0,5.0,1.8,8.0,6458.0
2-1053977,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,MG,PASSA QUATRO,3147600.0,PAVIMENTAÇÃO DE VIAS PUBLICAS,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-02-11,2020-06-01,277,223080.23,16393.0,938.0,276568.0,2019-12-13,2020-07-31,2019-08-15,2020-11-28,2019-02-11,2021-06-01,2.0,1.0,6.0,2.0,10.0,3.0,2.0,1.0,3.0,4.0,3.333333333333333,7.0,8719.0
2-1053978,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,SP,IACANGA,3519105.0,"PAVIMENTAÇÃO ASFÁLTICA EM VIA DO BAIRRO DE SÃO VICENTE, NO MUNICÍPIO DE IACANGA.",PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-04-07,2020-08-01,277,239574.75,11858.0,422.0,548029.0,2020-02-07,2020-09-30,2019-10-10,2021-01-28,2019-04-08,2021-08-01,1.0,5.0,6.0,18.0,12.0,31.0,0.2,-4.0,0.3333333333333333,-12.0,0.3870967741935484,-19.0,7305.0
2-1053983,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,SP,OSVALDO CRUZ,3534609.0,RECAPEAMENTO EM VIAS PÚBLICAS URBANAS DO MUNICÍPIO,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-05-29,2020-08-01,277,258431.9,33000.0,485.0,247941.0,2020-03-30,2020-09-30,2019-12-01,2021-01-28,2019-05-30,2021-08-01,1.0,4.0,4.0,9.0,13.0,19.0,0.25,-3.0,0.4444444444444444,-5.0,0.6842105263157895,-6.0,24472.0
2-1053984,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,MS,SONORA,5007935.0,"OBRAS DE PAVIMENTAÇÃO E DRENAGEM NA RUA BURITIS, TRECHO ENTRE (RUA 3 DE OUTUBRO /RUA RORAIMA)   MUNICÍPIO DE SONORA-MS.",PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2021-01-07,2021-07-01,573,509596.96,19721.0,442.0,4075437.0,2020-11-08,2021-08-30,2020-07-11,2021-12-28,2020-01-08,2022-07-01,5.0,2.0,8.0,6.0,16.0,10.0,2.5,3.0,1.3333333333333333,2.0,1.6,6.0,9353.0
2-1053985,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,RJ,NATIVIDADE,3303104.0,"ESTE PROJETO PROPÕE CONSTRUÇÃO DA PRAÇA DE OURÂNIA 2º DISTRITO, REFORMA DA PRAÇA BOM JESUS DO QUERENDO 3º DISTRITO, REFORMA DA PRAÇA JOÃO BARRA SOBRINHO, BAIRRO LIBERDADE, CONSTRUÇÃO DA PRAÇA DO BAIRRO PEDRO GOMES E CONSTRUÇÃO DA PRAÇA DO BAIRRO ILHA. DES",RECAPEAMENTO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2021-10-15,2022-05-01,928,753916.67,15311.0,182.0,387026.0,2021-08-16,2022-06-30,2021-04-18,2022-10-28,2020-10-15,2023-05-01,4.0,3.0,8.0,16.0,16.0,19.0,1.3333333333333333,1.0,0.5,-8.0,0.8421052631578947,-3.0,5914.0
2-1053987,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,SP,BOITUVA,3507001.0,IMPLANTAÇÃO DE RECAPEAMENTO ASFÁLTICO NA RUA BENEDITO GALVÃO NO MUNICÍPIO DE BOITUVA-SP.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-12-01,2021-04-01,277,223080.22,62170.0,637.0,249014.0,2020-10-02,2021-05-31,2020-06-04,2021-09-28,2019-12-02,2022-04-01,8.0,18.0,35.0,55.0,65.0,104.0,0.4444444444444444,-10.0,0.6363636363636364,-20.0,0.625,-39.0,48413.0
2-1053991,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,RS,PORTO XAVIER,4315107.0,PAVIMENTAÇÃO COM PEDRAS IRREGULARES EM VIA URBANA DO MUNICÍPIO DE PORTO XAVIER - RS.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2021-01-26,2021-07-01,277,223090.14,10194.0,115.0,280511.0,2020-11-27,2021-08-30,2020-07-30,2021-12-28,2020-01-27,2022-07-01,0.0,0.0,0.0,0.0,2.0,1.0,,0.0,,0.0,2.0,1.0,7547.0
2-1053993,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,RS,QUARAI,4315305.0,"PAVIMENTAÇÃO COM PEDRAS IRREGULARES, MEIO FIO E PASSEIOS RUA VEREADOR ERNESTO ARRIAL, TRECHO COMPREENDIDO ENTRE A TRAVESSA 01 E A RUA SEVERINO MONTEIRO, NAS PROXIMIDADES DO LOTEAMENTO SANTA CARMEN COM TOTALIDADE DE 230,00 M DE EXTENSÃO E TOTALIZANDO 1.886",PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-11-11,2022-02-01,277,444328.63,22607.0,112.0,3147637.0,2020-09-12,2022-04-02,2020-05-15,2022-07-31,2019-11-12,2023-02-01,2.0,3.0,3.0,4.0,7.0,7.0,0.6666666666666666,-1.0,0.75,-1.0,1.0,0.0,22497.0
2-1053996,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,BA,LIVRAMENTO DE NOSSA SENHORA,2919504.0,"PAVIMENTAÇÃO EM VIAS URBANAS DO BAIRRO PASSA QUATRO, CIDADE DE LIVRAMENTO DE NOSSA SENHORA/BA.",PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-06-02,2020-12-01,336,280000.0,46062.0,475.0,2267021.0,2020-04-03,2021-01-30,2019-12-05,2021-05-30,2019-06-03,2021-12-01,10.0,24.0,35.0,77.0,73.0,153.0,0.4166666666666667,-14.0,0.4545454545454545,-42.0,0.477124183006536,-80.0,18802.0
2-1053998,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,BA,LIVRAMENTO DE NOSSA SENHORA,2919504.0,PAVIMENTAÇÃO EM VIAS URBANAS NO MUNICÍPIO DE LIVRAMENTO DE NOSSA SENHORA/BA.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2021-05-01,2021-07-01,656,540000.0,46062.0,475.0,2267021.0,2021-03-02,2021-08-30,2020-11-02,2021-12-28,2020-05-01,2022-07-01,26.0,27.0,84.0,79.0,185.0,152.0,0.9629629629629628,-1.0,1.0632911392405062,5.0,1.2171052631578947,33.0,18802.0
2-1053999,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,BA,RIO REAL,2927002.0,PAVIMENTAÇÃO EM DIVERSAS RUAS DO MUNICÍPIO DE RIO REAL,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-08-25,2020-12-01,277,224857.14,40976.0,169.0,675911.0,2020-06-26,2021-01-30,2020-02-27,2021-05-30,2019-08-26,2021-12-01,5.0,8.0,18.0,23.0,34.0,44.0,0.625,-3.0,0.782608695652174,-5.0,0.7727272727272727,-10.0,10633.0
2-1054000,CONTRATADO - EM PRESTACAO DE CONTAS,CONCLUIDA,EMENDAS,1D73,BA,RIO REAL,2927002.0,PAVIMENTAÇÃO EM DIVERSAS RUAS NO BAIRRO DO CENTRO DO MUNICÍPIO DE RIO REAL,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONTRATADA,100.0,2022-01-01,2022-10-01,751,627882.97,40976.0,169.0,675911.0,2021-11-02,2022-11-30,2021-07-05,2023-03-30,2021-01-01,2023-10-01,13.0,3.0,26.0,8.0,47.0,17.0,4.333333333333333,10.0,3.25,18.0,2.764705882352941,30.0,10633.0
2-1054001,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,SC,JOACABA,4209003.0,RECAPEAMENTO DO PAVIMENTO EM RUA DO MUNICÍPIO DE JOAÇABA.,IMPLANTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2019-05-28,2019-05-01,336,270746.94,30404.0,522.0,232354.0,2019-03-29,2019-06-30,2018-11-29,2019-10-28,2018-05-28,2020-04-30,4.0,5.0,14.0,13.0,35.0,30.0,0.8,-1.0,1.0769230769230769,1.0,1.1666666666666667,5.0,26030.0
2-1054003,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,BA,MUNDO NOVO,2922102.0,PAVIMENTAÇÃO DE RUAS NO MUNICÍPIO DE MUNDO NOVO-BA,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-06-11,2020-09-01,277,224857.14,26970.0,604.0,1496144.0,2020-04-12,2020-10-31,2019-12-14,2021-02-28,2019-06-12,2021-09-01,11.0,10.0,36.0,35.0,64.0,54.0,1.1,1.0,1.0285714285714285,1.0,1.1851851851851851,10.0,3293.0
2-1054009,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,RS,TRES CACHOEIRAS,4321667.0,PAVIMENTAÇÃO DA RUA CINCINATO JOÃO BORGES NO MUNICÍPIO DE TRÊS CACHOEIRAS.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2021-03-04,2021-05-01,277,259465.49,11115.0,15.0,250478.0,2021-01-03,2021-06-30,2020-09-05,2021-10-28,2020-03-04,2022-05-01,10.0,4.0,20.0,14.0,35.0,20.0,2.5,6.0,1.4285714285714286,6.0,1.75,15.0,8663.0
2-1054010,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,CE,QUIXELO,2311355.0,"PAVIMENTAÇÃO EM PARALELEPÍPEDO EM DIVERSAS RUAS NO DISTRITO DE VILA ANTÔNIO NO MUNICÍPIO DE QUIXELÔ, BEM COMO OS CUSTOS PARA ELABORAÇÃO DE PROJETO DA OBRA.",PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2021-12-06,2021-12-01,277,223157.14,16147.0,195.0,559760.0,2021-10-07,2022-01-30,2021-06-09,2022-05-30,2020-12-06,2022-12-01,7.0,7.0,24.0,22.0,43.0,41.0,1.0,0.0,1.0909090909090908,2.0,1.048780487804878,2.0,5751.0
2-1054011,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,BA,MARAGOGIPE,2920601.0,PAVIMENTAÇÃO DE DIVERSAS RUAS DO MUNICÍPIO DE MARAGOJIPE-BAHIA,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2021-01-06,2021-07-01,277,233726.11,44793.0,39.0,436072.0,2020-11-07,2021-08-30,2020-07-10,2021-12-28,2020-01-07,2022-07-01,0.0,2.0,2.0,11.0,7.0,29.0,0.0,-2.0,0.1818181818181818,-9.0,0.2413793103448276,-22.0,6275.0
2-1054020,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,RS,TRES CACHOEIRAS,4321667.0,PAVIMENTAÇÃO DA ESTRADA DOIS IRMÃOS E RUA INÁCIO MANOEL DA SILVA NA COMUNIDADE DE VILA FERNANDO FERRARI NO MUNICÍPIO DE TRÊS CACHOEIRAS.,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2021-03-04,2021-05-01,277,223080.24,11115.0,15.0,250478.0,2021-01-03,2021-06-30,2020-09-05,2021-10-28,2020-03-04,2022-05-01,10.0,4.0,20.0,14.0,35.0,20.0,2.5,6.0,1.4285714285714286,6.0,1.75,15.0,8663.0
2-1054021,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,RS,DOIS IRMAOS,4306403.0,RECAPEAMENTO ASFÁLTICO DE TRECHOS NO BAIRRO SÃO JOÃO - ETAPA III.,RECAPEAMENTO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-01-17,2020-03-01,277,272976.26,33119.0,166.0,65156.0,2019-11-18,2020-04-30,2019-07-21,2020-08-28,2019-01-17,2021-03-01,0.0,0.0,1.0,0.0,2.0,2.0,,0.0,inf,1.0,1.0,0.0,20568.0
2-1054026,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,PR,PRUDENTOPOLIS,4120606.0,PAVIMENTAÇÃO ASFÁLTICA NA ÁREA URBANA DE PRUDENTÓPOLIS - PR,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-04-07,2020-06-01,1134,1090393.03,52513.0,840.0,2307897.0,2020-02-07,2020-07-31,2019-10-10,2020-11-28,2019-04-08,2021-06-01,12.0,3.0,23.0,12.0,50.0,25.0,4.0,9.0,1.9166666666666667,11.0,2.0,25.0,32334.0
2-1054027,CONTRATADO - CONCLUIDO,CONCLUIDA,EMENDAS,1D73,MS,AMAMBAI,5000609.0,“PAVIMENTAÇÃO ASFÁLTICA E DRENAGEM PLUVIAL EM DIVERSAS RUAS DO PERÍMETRO URBANO DO MUNICÍPIO DE AMAMBAI - MS”,PAVIMENTACAO,OBJETO CONCLUÍDO,PARALISADA,CONCLUÍDO,100.0,2020-09-04,2020-11-01,579,713382.92,39826.0,480.0,4202298.0,2020-07-06,2020-12-31,2020-03-08,2021-04-30,2019-09-05,2021-11-01,7.0,6.0,14.0,19.0,34.0,44.0,1.1666666666666667,1.0,0.7368421052631579,-5.0,0.7727272727272727,-10.0,21906.0
